recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
1,3,7,67146912,1,1,1
3,1,3,1733015082,1,1,1
1,4,5,1179,1,1,1
3,4,5,284698154,1,1,1
1,5,6,6279917,1,1,1
1,2,8,67146912,1,1,1
3,1,2,1733015082,1,1,1
1,4,6,1179,1,1,1
3,4,5,284698154,1,1,1
3,5,4,6279917,1,1,1
1,3,7,67146912,1,1,1
3,1,3,1733015082,1,1,1
1,4,5,1179,1,1,1
3,4,5,284698154,1,1,1
1,5,6,6279917,1,1,1
1,2,8,67146912,1,1,1
3,1,2,1733015082,1,1,1
1,4,6,1179,1,1,1
3,4,5,284698154,1,1,1
3,5,4,6279917,1,1,1
1,3,7,67146912,1,1,1
3,1,3,1733015082,1,1,1
1,5,4,1179,1,1,1
3,5,3,284698154,1,1,1
1,6,5,6279917,1,1,1
1,3,6,67146912,1,1,1
3,1,2,1733015082,1,1,1
2,4,6,1179,1,1,1
4,4,4,284698154,1,1,1
2,5,6,6279917,1,1,1
2,2,7,67146912,1,1,1
3,1,3,1733015082,1,1,1
1,4,6,1179,1,1,1
3,4,6,284698154,1,1,1
1,5,7,6279917,1,1,1
1,2,9,67146912,1,1,1
3,2,2,1733015082,1,1,1
1,5,5,1179,1,1,1
3,4,6,284698154,1,1,1
1,6,6,6279917,1,1,1
1,3,7,67146912,1,1,1
3,1,5,1733015082,1,1,1
1,5,5,1179,1,1,1
3,4,6,284698154,1,1,1
1,6,6,6279917,1,1,1
1,3,7,67146912,1,1,1
3,1,5,1733015082,1,1,1
1,5,5,1179,1,1,1
3,5,4,284698154,1,1,1
1,6,6,6279917,1,1,1
1,3,7,67146912,1,1,1
3,2,2,1733015082,1,1,1
1,4,5,1179,1,1,1
3,4,4,284698154,1,1,1
1,5,6,6279917,1,1,1
1,2,7,67146912,1,1,1
3,1,3,1733015082,1,1,1
1,5,5,1179,1,1,1
3,5,4,284698154,1,1,1
1,6,6,6279917,1,1,1
1,3,7,67146912,1,1,1
3,2,2,1733015082,1,1,1
1,4,5,1179,1,1,1
3,4,4,284698154,1,1,1
1,5,6,6279917,1,1,1
1,2,7,67146912,1,1,1
3,1,2,1733015082,1,1,1
4,0,7,1438,1,1,1
2,2,6,256167738,1,1,1
6,3,4,189803974,1,1,1
3,0,6,1885128134,1,1,1
3,0,5,255845944,1,1,1
2,3,7,1692192528,1,1,1
5,2,4,670175554,1,1,1
2,3,6,1043140254,1,1,1
1,2,6,766669923,1,1,1
5,2,2,1897753838,1,1,1
3,0,8,1438,1,1,1
1,2,10,256167738,1,1,1
8,4,3,189803974,1,1,1
3,0,6,1885128134,1,1,1
2,1,8,255845944,1,1,1
4,3,5,1692192528,1,1,1
4,3,0,670175554,1,1,1
2,1,4,1043140254,1,1,1
3,1,7,766669923,1,1,1
5,3,2,1897753838,1,1,1
3,0,5,1438,1,1,1
3,0,8,256167738,1,1,1
8,3,3,189803974,1,1,1
3,0,6,1885128134,1,1,1
2,0,9,255845944,1,1,1
4,3,5,1692192528,1,1,1
3,4,4,670175554,1,1,1
2,4,4,1043140254,1,1,1
3,1,7,766669923,1,1,1
5,4,2,1897753838,1,1,1
5,0,6,1438,1,1,1
2,2,9,256167738,1,1,1
9,9,3,189803974,1,1,1
5,1,4,1885128134,1,1,1
2,4,6,255845944,1,1,1
9,1,3,1692192528,1,1,1
4,2,5,670175554,1,1,1
2,3,3,1043140254,1,1,1
1,1,8,766669923,1,1,1
7,0,3,1897753838,1,1,1
4,0,3,1438,1,1,1
1,1,9,256167738,1,1,1
8,2,3,189803974,1,1,1
3,1,5,1885128134,1,1,1
2,1,7,255845944,1,1,1
4,1,6,1692192528,1,1,1
3,5,0,670175554,1,1,1
3,1,5,1043140254,1,1,1
3,1,7,766669923,1,1,1
5,2,3,1897753838,1,1,1
3,0,8,1438,1,1,1
2,0,8,256167738,1,1,1
8,3,3,189803974,1,1,1
3,1,5,1885128134,1,1,1
3,0,7,255845944,1,1,1
4,1,6,1692192528,1,1,1
3,5,0,670175554,1,1,1
3,1,4,1043140254,1,1,1
3,1,7,766669923,1,1,1
5,2,3,1897753838,1,1,1
4,1,5,1438,1,1,1
3,1,5,256167738,1,1,1
7,4,4,189803974,1,1,1
3,0,7,1885128134,1,1,1
3,1,6,255845944,1,1,1
4,2,7,1692192528,1,1,1
4,4,0,670175554,1,1,1
1,2,7,1043140254,1,1,1
5,1,6,766669923,1,1,1
5,4,2,1897753838,1,1,1
4,2,5,1438,1,1,1
3,1,5,256167738,1,1,1
7,4,4,189803974,1,1,1
3,0,7,1885128134,1,1,1
3,1,6,255845944,1,1,1
4,2,7,1692192528,1,1,1
4,4,0,670175554,1,1,1
1,2,7,1043140254,1,1,1
5,1,6,766669923,1,1,1
5,4,2,1897753838,1,1,1
4,1,5,1438,1,1,1
3,1,5,256167738,1,1,1
7,4,4,189803974,1,1,1
3,0,7,1885128134,1,1,1
3,1,6,255845944,1,1,1
4,2,7,1692192528,1,1,1
4,4,0,670175554,1,1,1
1,2,7,1043140254,1,1,1
5,1,6,766669923,1,1,1
5,4,2,1897753838,1,1,1
3,0,5,1438,1,1,1
2,1,7,256167738,1,1,1
6,3,5,189803974,1,1,1
5,1,3,1885128134,1,1,1
2,0,5,255845944,1,1,1
6,1,4,1692192528,1,1,1
4,2,1,670175554,1,1,1
2,3,5,1043140254,1,1,1
1,0,10,766669923,1,1,1
5,4,1,1897753838,1,1,1
5,0,9,1438,1,1,1
3,1,5,256167738,1,1,1
9,4,3,189803974,1,1,1
6,0,5,1885128134,1,1,1
3,1,6,255845944,1,1,1
7,5,3,1692192528,1,1,1
5,1,3,670175554,1,1,1
4,1,3,1043140254,1,1,1
3,2,7,766669923,1,1,1
6,1,4,1897753838,1,1,1
3,1,8,1438,1,1,1
4,0,8,256167738,1,1,1
6,5,5,189803974,1,1,1
3,2,5,1885128134,1,1,1
2,0,8,255845944,1,1,1
4,1,7,1692192528,1,1,1
4,3,1,670175554,1,1,1
2,3,5,1043140254,1,1,1
1,3,8,766669923,1,1,1
3,1,7,1897753838,1,1,1
4,0,6,1438,1,1,1
5,0,7,256167738,1,1,1
6,4,5,189803974,1,1,1
3,2,5,1885128134,1,1,1
2,0,10,255845944,1,1,1
4,1,7,1692192528,1,1,1
4,3,1,670175554,1,1,1
2,3,5,1043140254,1,1,1
1,3,8,766669923,1,1,1
3,1,7,1897753838,1,1,1
5,0,8,1438,1,1,1
1,0,11,256167738,1,1,1
8,4,3,189803974,1,1,1
3,1,6,1885128134,1,1,1
3,2,7,255845944,1,1,1
6,1,5,1692192528,1,1,1
5,5,2,670175554,1,1,1
1,3,6,1043140254,1,1,1
5,2,5,766669923,1,1,1
5,4,2,1897753838,1,1,1
4,1,5,1438,1,1,1
3,1,5,256167738,1,1,1
7,4,4,189803974,1,1,1
3,0,7,1885128134,1,1,1
3,1,6,255845944,1,1,1
4,2,7,1692192528,1,1,1
4,4,0,670175554,1,1,1
2,4,5,1043140254,1,1,1
5,1,6,766669923,1,1,1
5,4,2,1897753838,1,1,1
3,1,8,1438,1,1,1
3,1,8,256167738,1,1,1
8,4,4,189803974,1,1,1
3,1,6,1885128134,1,1,1
1,2,8,255845944,1,1,1
5,1,7,1692192528,1,1,1
2,5,4,670175554,1,1,1
3,2,4,1043140254,1,1,1
1,2,9,766669923,1,1,1
5,1,6,1897753838,1,1,1
2,3,7,1438,1,1,1
3,2,9,256167738,1,1,1
8,4,3,189803974,1,1,1
3,1,7,1885128134,1,1,1
4,0,9,255845944,1,1,1
3,1,9,1692192528,1,1,1
4,1,3,670175554,1,1,1
4,1,4,1043140254,1,1,1
1,2,8,766669923,1,1,1
5,1,5,1897753838,1,1,1
3,1,6,1438,1,1,1
5,2,7,256167738,1,1,1
5,4,6,189803974,1,1,1
3,1,6,1885128134,1,1,1
4,3,5,255845944,1,1,1
4,3,6,1692192528,1,1,1
3,3,7,670175554,1,1,1
2,3,7,1043140254,1,1,1
1,3,8,766669923,1,1,1
5,1,6,1897753838,1,1,1
3,1,8,1438,1,1,1
5,2,6,256167738,1,1,1
5,3,6,189803974,1,1,1
3,1,6,1885128134,1,1,1
3,3,5,255845944,1,1,1
4,1,8,1692192528,1,1,1
4,2,8,670175554,1,1,1
2,3,7,1043140254,1,1,1
1,3,8,766669923,1,1,1
5,1,6,1897753838,1,1,1
3,0,7,1438,1,1,1
3,1,5,256167738,1,1,1
8,5,3,189803974,1,1,1
5,0,6,1885128134,1,1,1
5,0,9,255845944,1,1,1
5,10,7,1692192528,1,1,1
4,4,0,670175554,1,1,1
4,1,6,1043140254,1,1,1
2,3,6,766669923,1,1,1
7,1,4,1897753838,1,1,1
3,0,11,1438,1,1,1
3,1,5,256167738,1,1,1
8,4,3,189803974,1,1,1
5,0,6,1885128134,1,1,1
5,0,7,255845944,1,1,1
7,14,2,1692192528,1,1,1
4,4,0,670175554,1,1,1
4,1,6,1043140254,1,1,1
2,3,6,766669923,1,1,1
7,1,4,1897753838,1,1,1
4,1,5,1438,1,1,1
3,1,5,256167738,1,1,1
7,4,4,189803974,1,1,1
3,0,7,1885128134,1,1,1
3,1,6,255845944,1,1,1
4,2,7,1692192528,1,1,1
4,4,0,670175554,1,1,1
2,1,7,1043140254,1,1,1
5,1,6,766669923,1,1,1
5,4,2,1897753838,1,1,1
3,0,11,1438,1,1,1
3,1,5,256167738,1,1,1
8,4,3,189803974,1,1,1
5,0,6,1885128134,1,1,1
5,0,7,255845944,1,1,1
5,8,7,1692192528,1,1,1
4,4,0,670175554,1,1,1
4,1,6,1043140254,1,1,1
2,3,6,766669923,1,1,1
7,1,4,1897753838,1,1,1
3,0,11,1438,1,1,1
3,1,5,256167738,1,1,1
8,4,3,189803974,1,1,1
5,0,6,1885128134,1,1,1
5,0,7,255845944,1,1,1
8,1,4,1692192528,1,1,1
4,4,0,670175554,1,1,1
4,1,6,1043140254,1,1,1
2,3,6,766669923,1,1,1
7,1,4,1897753838,1,1,1
3,0,11,1438,1,1,1
3,1,5,256167738,1,1,1
8,4,3,189803974,1,1,1
5,0,6,1885128134,1,1,1
5,0,7,255845944,1,1,1
8,1,4,1692192528,1,1,1
4,4,0,670175554,1,1,1
4,1,6,1043140254,1,1,1
2,3,6,766669923,1,1,1
7,1,4,1897753838,1,1,1
4,1,5,1438,1,1,1
3,1,5,256167738,1,1,1
7,4,4,189803974,1,1,1
3,0,7,1885128134,1,1,1
3,1,6,255845944,1,1,1
4,2,7,1692192528,1,1,1
4,4,0,670175554,1,1,1
2,1,9,1043140254,1,1,1
5,1,6,766669923,1,1,1
5,0,4,1897753838,1,1,1
3,2,8,1438,1,1,1
3,1,5,256167738,1,1,1
8,5,3,189803974,1,1,1
5,0,6,1885128134,1,1,1
5,0,7,255845944,1,1,1
5,8,2,1692192528,1,1,1
4,4,0,670175554,1,1,1
4,1,6,1043140254,1,1,1
2,3,6,766669923,1,1,1
7,1,4,1897753838,1,1,1
3,0,11,1438,1,1,1
3,1,5,256167738,1,1,1
8,4,3,189803974,1,1,1
5,0,6,1885128134,1,1,1
5,0,7,255845944,1,1,1
7,9,2,1692192528,1,1,1
4,4,0,670175554,1,1,1
4,1,6,1043140254,1,1,1
2,3,6,766669923,1,1,1
7,1,4,1897753838,1,1,1
3,0,11,1438,1,1,1
3,1,5,256167738,1,1,1
8,4,3,189803974,1,1,1
5,0,6,1885128134,1,1,1
5,0,7,255845944,1,1,1
5,3,7,1692192528,1,1,1
4,5,4,670175554,1,1,1
4,1,6,1043140254,1,1,1
2,3,6,766669923,1,1,1
7,1,4,1897753838,1,1,1
3,3,8,1438,1,1,1
3,1,5,256167738,1,1,1
8,4,3,189803974,1,1,1
5,0,6,1885128134,1,1,1
5,0,7,255845944,1,1,1
8,1,4,1692192528,1,1,1
4,5,4,670175554,1,1,1
4,1,6,1043140254,1,1,1
2,3,6,766669923,1,1,1
7,1,4,1897753838,1,1,1
3,0,7,1438,1,1,1
2,0,8,256167738,1,1,1
8,3,3,189803974,1,1,1
3,0,6,1885128134,1,1,1
2,1,6,255845944,1,1,1
4,3,5,1692192528,1,1,1
4,2,5,670175554,1,1,1
2,1,8,1043140254,1,1,1
3,1,7,766669923,1,1,1
5,0,4,1897753838,1,1,1
3,3,6,1438,1,1,1
4,2,6,256167738,1,1,1
8,3,4,189803974,1,1,1
5,0,4,1885128134,1,1,1
4,1,7,255845944,1,1,1
6,1,5,1692192528,1,1,1
3,4,5,670175554,1,1,1
3,3,6,1043140254,1,1,1
5,1,6,766669923,1,1,1
5,3,3,1897753838,1,1,1
3,0,7,1438,1,1,1
2,0,8,256167738,1,1,1
8,3,4,189803974,1,1,1
3,0,6,1885128134,1,1,1
2,1,8,255845944,1,1,1
4,1,7,1692192528,1,1,1
4,2,5,670175554,1,1,1
2,1,8,1043140254,1,1,1
3,1,7,766669923,1,1,1
5,0,4,1897753838,1,1,1
3,0,9,1438,1,1,1
4,2,6,256167738,1,1,1
7,4,3,189803974,1,1,1
5,0,4,1885128134,1,1,1
4,1,7,255845944,1,1,1
6,1,5,1692192528,1,1,1
3,4,5,670175554,1,1,1
3,1,4,1043140254,1,1,1
5,1,6,766669923,1,1,1
5,3,3,1897753838,1,1,1
3,0,7,1438,1,1,1
2,0,8,256167738,1,1,1
8,4,3,189803974,1,1,1
3,0,6,1885128134,1,1,1
2,1,6,255845944,1,1,1
4,1,7,1692192528,1,1,1
5,2,2,670175554,1,1,1
2,1,8,1043140254,1,1,1
3,1,7,766669923,1,1,1
5,4,2,1897753838,1,1,1
3,0,9,1438,1,1,1
4,2,6,256167738,1,1,1
7,4,3,189803974,1,1,1
5,0,4,1885128134,1,1,1
4,1,7,255845944,1,1,1
6,1,5,1692192528,1,1,1
3,6,5,670175554,1,1,1
3,1,8,1043140254,1,1,1
5,1,6,766669923,1,1,1
5,3,3,1897753838,1,1,1
5,0,6,1438,1,1,1
4,0,6,256167738,1,1,1
6,3,5,189803974,1,1,1
3,0,7,1885128134,1,1,1
3,1,6,255845944,1,1,1
7,3,2,1692192528,1,1,1
4,2,1,670175554,1,1,1
3,4,5,1043140254,1,1,1
1,2,8,766669923,1,1,1
5,4,1,1897753838,1,1,1
4,2,8,1438,1,1,1
3,2,9,256167738,1,1,1
8,4,3,189803974,1,1,1
5,0,6,1885128134,1,1,1
4,1,8,255845944,1,1,1
7,1,6,1692192528,1,1,1
4,3,1,670175554,1,1,1
3,2,6,1043140254,1,1,1
4,1,8,766669923,1,1,1
6,3,2,1897753838,1,1,1
3,0,8,1438,1,1,1
2,0,9,256167738,1,1,1
7,3,5,189803974,1,1,1
3,1,6,1885128134,1,1,1
2,1,8,255845944,1,1,1
5,3,5,1692192528,1,1,1
5,2,3,670175554,1,1,1
3,2,6,1043140254,1,1,1
3,2,7,766669923,1,1,1
4,3,4,1897753838,1,1,1
4,1,5,1438,1,1,1
4,2,10,256167738,1,1,1
8,3,4,189803974,1,1,1
2,0,8,1885128134,1,1,1
5,1,7,255845944,1,1,1
5,6,2,1692192528,1,1,1
6,2,7,670175554,1,1,1
4,1,6,1043140254,1,1,1
3,2,7,766669923,1,1,1
4,3,4,1897753838,1,1,1
4,2,5,1438,1,1,1
4,2,10,256167738,1,1,1
8,3,4,189803974,1,1,1
2,0,8,1885128134,1,1,1
5,1,7,255845944,1,1,1
7,2,4,1692192528,1,1,1
6,2,7,670175554,1,1,1
4,1,8,1043140254,1,1,1
3,2,7,766669923,1,1,1
4,3,4,1897753838,1,1,1
6,0,8,1438,1,1,1
4,0,9,256167738,1,1,1
9,3,3,189803974,1,1,1
6,0,6,1885128134,1,1,1
3,1,8,255845944,1,1,1
6,1,6,1692192528,1,1,1
4,5,0,670175554,1,1,1
3,1,8,1043140254,1,1,1
3,2,9,766669923,1,1,1
5,4,2,1897753838,1,1,1
3,0,9,1438,1,1,1
2,2,10,256167738,1,1,1
8,3,3,189803974,1,1,1
5,0,4,1885128134,1,1,1
5,0,5,255845944,1,1,1
4,8,2,1692192528,1,1,1
4,3,1,670175554,1,1,1
3,3,6,1043140254,1,1,1
4,1,7,766669923,1,1,1
5,3,2,1897753838,1,1,1
6,0,8,1438,1,1,1
4,0,11,256167738,1,1,1
9,3,3,189803974,1,1,1
6,0,6,1885128134,1,1,1
3,1,8,255845944,1,1,1
6,1,6,1692192528,1,1,1
4,5,1,670175554,1,1,1
3,1,6,1043140254,1,1,1
3,2,9,766669923,1,1,1
5,4,2,1897753838,1,1,1
4,0,5,1438,1,1,1
1,0,10,256167738,1,1,1
8,4,3,189803974,1,1,1
3,0,6,1885128134,1,1,1
2,1,8,255845944,1,1,1
4,1,7,1692192528,1,1,1
4,3,0,670175554,1,1,1
2,1,8,1043140254,1,1,1
3,1,7,766669923,1,1,1
5,3,2,1897753838,1,1,1
3,0,5,1266,1,1,1.1
4,0,3,1037927302,1,1,1.1
2,0,8,689785193,1,1,1.1
4,0,2,1465507193,1,1,1.1
4,0,3,1336320444,1,1,1.1
3,0,5,1266,1,1,1.1
4,0,3,1037927302,1,1,1.1
1,0,10,689785193,1,1,1.1
4,0,2,1465507193,1,1,1.1
4,0,3,1336320444,1,1,1.1
3,0,5,1266,1,1,1.1
4,0,3,1037927302,1,1,1.1
1,0,10,689785193,1,1,1.1
4,0,2,1465507193,1,1,1.1
4,0,3,1336320444,1,1,1.1
4,0,3,1266,1,1,1.1
3,0,4,1037927302,1,1,1.1
2,0,8,689785193,1,1,1.1
4,0,2,1465507193,1,1,1.1
4,0,4,1336320444,1,1,1.1
3,0,5,1266,1,1,1.1
4,0,3,1037927302,1,1,1.1
1,0,10,689785193,1,1,1.1
4,0,2,1465507193,1,1,1.1
4,2,4,1336320444,1,1,1.1
3,0,5,1266,1,1,1.1
4,0,3,1037927302,1,1,1.1
1,0,10,689785193,1,1,1.1
4,0,2,1465507193,1,1,1.1
4,0,3,1336320444,1,1,1.1
3,1,4,1266,1,1,1.1
4,1,3,1037927302,1,1,1.1
4,0,6,689785193,1,1,1.1
4,1,2,1465507193,1,1,1.1
4,0,4,1336320444,1,1,1.1
3,1,4,1266,1,1,1.1
4,1,3,1037927302,1,1,1.1
4,0,6,689785193,1,1,1.1
4,1,2,1465507193,1,1,1.1
4,0,4,1336320444,1,1,1.1
3,1,4,1266,1,1,1.1
4,1,3,1037927302,1,1,1.1
4,0,6,689785193,1,1,1.1
4,1,2,1465507193,1,1,1.1
4,0,4,1336320444,1,1,1.1
2,0,5,1266,1,1,1.1
4,0,2,1037927302,1,1,1.1
5,0,4,689785193,1,1,1.1
4,1,1,1465507193,1,1,1.1
4,0,2,1336320444,1,1,1.1
3,0,4,1266,1,1,1.1
4,1,3,1037927302,1,1,1.1
5,1,6,689785193,1,1,1.1
4,0,3,1465507193,1,1,1.1
5,0,2,1336320444,1,1,1.1
3,0,6,1266,1,1,1.1
4,0,4,1037927302,1,1,1.1
2,0,9,689785193,1,1,1.1
4,0,3,1465507193,1,1,1.1
4,1,3,1336320444,1,1,1.1
3,0,7,1266,1,1,1.1
4,0,4,1037927302,1,1,1.1
2,0,9,689785193,1,1,1.1
4,0,3,1465507193,1,1,1.1
4,1,3,1336320444,1,1,1.1
3,0,6,1266,1,1,1.1
4,0,5,1037927302,1,1,1.1
5,0,6,689785193,1,1,1.1
4,0,4,1465507193,1,1,1.1
4,1,3,1336320444,1,1,1.1
3,1,5,1266,1,1,1.1
4,1,3,1037927302,1,1,1.1
4,0,6,689785193,1,1,1.1
4,1,2,1465507193,1,1,1.1
4,0,4,1336320444,1,1,1.1
4,0,4,1266,1,1,1.1
4,1,3,1037927302,1,1,1.1
2,0,10,689785193,1,1,1.1
4,1,2,1465507193,1,1,1.1
4,1,3,1336320444,1,1,1.1
3,0,5,1266,1,1,1.1
4,0,3,1037927302,1,1,1.1
5,0,6,689785193,1,1,1.1
4,0,2,1465507193,1,1,1.1
4,0,3,1336320444,1,1,1.1
6,0,3,1266,1,1,1.1
4,0,5,1037927302,1,1,1.1
2,0,10,689785193,1,1,1.1
4,1,2,1465507193,1,1,1.1
3,1,6,1336320444,1,1,1.1
6,0,3,1266,1,1,1.1
3,0,6,1037927302,1,1,1.1
2,0,10,689785193,1,1,1.1
4,1,2,1465507193,1,1,1.1
3,0,6,1336320444,1,1,1.1
3,0,6,1266,1,1,1.1
4,1,3,1037927302,1,1,1.1
5,0,7,689785193,1,1,1.1
4,0,3,1465507193,1,1,1.1
6,0,2,1336320444,1,1,1.1
3,0,6,1266,1,1,1.1
4,1,3,1037927302,1,1,1.1
5,1,7,689785193,1,1,1.1
4,0,3,1465507193,1,1,1.1
6,0,2,1336320444,1,1,1.1
3,1,4,1266,1,1,1.1
4,1,3,1037927302,1,1,1.1
4,0,6,689785193,1,1,1.1
4,1,2,1465507193,1,1,1.1
4,0,4,1336320444,1,1,1.1
3,0,6,1266,1,1,1.1
4,1,3,1037927302,1,1,1.1
5,0,7,689785193,1,1,1.1
4,0,3,1465507193,1,1,1.1
6,0,2,1336320444,1,1,1.1
3,0,6,1266,1,1,1.1
4,1,3,1037927302,1,1,1.1
5,0,7,689785193,1,1,1.1
4,0,3,1465507193,1,1,1.1
6,0,2,1336320444,1,1,1.1
3,0,6,1266,1,1,1.1
4,1,3,1037927302,1,1,1.1
5,0,7,689785193,1,1,1.1
4,0,3,1465507193,1,1,1.1
6,0,2,1336320444,1,1,1.1
3,1,5,1266,1,1,1.1
4,1,3,1037927302,1,1,1.1
4,0,6,689785193,1,1,1.1
4,1,2,1465507193,1,1,1.1
4,0,4,1336320444,1,1,1.1
3,0,6,1266,1,1,1.1
4,1,3,1037927302,1,1,1.1
5,0,7,689785193,1,1,1.1
4,0,3,1465507193,1,1,1.1
6,0,2,1336320444,1,1,1.1
3,0,6,1266,1,1,1.1
4,1,3,1037927302,1,1,1.1
5,0,7,689785193,1,1,1.1
4,0,3,1465507193,1,1,1.1
6,0,2,1336320444,1,1,1.1
3,0,6,1266,1,1,1.1
4,1,3,1037927302,1,1,1.1
5,0,7,689785193,1,1,1.1
4,0,3,1465507193,1,1,1.1
6,0,2,1336320444,1,1,1.1
3,0,6,1266,1,1,1.1
4,1,3,1037927302,1,1,1.1
5,0,7,689785193,1,1,1.1
4,0,3,1465507193,1,1,1.1
6,0,2,1336320444,1,1,1.1
3,0,5,1266,1,1,1.1
4,0,3,1037927302,1,1,1.1
2,0,8,689785193,1,1,1.1
4,0,2,1465507193,1,1,1.1
4,0,3,1336320444,1,1,1.1
3,0,5,1266,1,1,1.1
4,0,3,1037927302,1,1,1.1
2,0,9,689785193,1,1,1.1
4,0,2,1465507193,1,1,1.1
4,0,3,1336320444,1,1,1.1
3,0,5,1266,1,1,1.1
4,0,3,1037927302,1,1,1.1
2,0,8,689785193,1,1,1.1
4,0,2,1465507193,1,1,1.1
4,0,3,1336320444,1,1,1.1
3,0,5,1266,1,1,1.1
4,0,3,1037927302,1,1,1.1
2,0,9,689785193,1,1,1.1
4,0,2,1465507193,1,1,1.1
4,0,3,1336320444,1,1,1.1
3,0,5,1266,1,1,1.1
4,0,3,1037927302,1,1,1.1
2,0,8,689785193,1,1,1.1
4,0,2,1465507193,1,1,1.1
4,0,3,1336320444,1,1,1.1
3,0,5,1266,1,1,1.1
4,0,3,1037927302,1,1,1.1
2,0,9,689785193,1,1,1.1
4,0,2,1465507193,1,1,1.1
4,0,3,1336320444,1,1,1.1
3,1,4,1266,1,1,1.1
4,0,3,1037927302,1,1,1.1
3,0,8,689785193,1,1,1.1
4,1,1,1465507193,1,1,1.1
4,0,2,1336320444,1,1,1.1
4,0,5,1266,1,1,1.1
4,0,3,1037927302,1,1,1.1
4,0,8,689785193,1,1,1.1
4,0,2,1465507193,1,1,1.1
4,0,2,1336320444,1,1,1.1
3,0,6,1266,1,1,1.1
4,0,4,1037927302,1,1,1.1
3,0,8,689785193,1,1,1.1
4,0,3,1465507193,1,1,1.1
5,0,3,1336320444,1,1,1.1
4,0,4,1266,1,1,1.1
4,0,5,1037927302,1,1,1.1
3,0,11,689785193,1,1,1.1
5,0,2,1465507193,1,1,1.1
4,0,4,1336320444,1,1,1.1
4,0,4,1266,1,1,1.1
4,0,5,1037927302,1,1,1.1
3,0,11,689785193,1,1,1.1
5,0,2,1465507193,1,1,1.1
4,0,4,1336320444,1,1,1.1
4,0,6,1266,1,1,1.1
5,0,3,1037927302,1,1,1.1
3,0,8,689785193,1,1,1.1
5,0,3,1465507193,1,1,1.1
5,0,3,1336320444,1,1,1.1
3,0,5,1266,1,1,1.1
4,0,3,1037927302,1,1,1.1
2,0,8,689785193,1,1,1.1
4,0,2,1465507193,1,1,1.1
4,0,3,1336320444,1,1,1.1
4,0,5,1266,1,1,1.1
5,0,3,1037927302,1,1,1.1
3,0,8,689785193,1,1,1.1
5,0,3,1465507193,1,1,1.1
5,0,3,1336320444,1,1,1.1
3,0,5,1266,1,1,1.1
4,0,3,1037927302,1,1,1.1
2,0,8,689785193,1,1,1.1
4,0,2,1465507193,1,1,1.1
4,0,3,1336320444,1,1,1.1
5,1,3,1266,1,1,1.1
2,0,8,1037927302,1,1,1.1
6,2,3,689785193,1,1,1.1
3,1,6,1465507193,1,1,1.1
5,0,3,1336320444,1,1,1.1
2,1,7,531037023,1,1,1.1
3,1,6,1518899221,1,1,1.1
3,2,6,1889068103,1,1,1.1
2,4,6,1114022472,1,1,1.1
5,3,3,1766338882,1,1,1.1
4,1,5,1266,1,1,1.1
4,1,3,1037927302,1,1,1.1
6,2,4,689785193,1,1,1.1
2,1,7,1465507193,1,1,1.1
4,0,6,1336320444,1,1,1.1
2,3,5,531037023,1,1,1.1
3,1,7,1518899221,1,1,1.1
3,0,8,1889068103,1,1,1.1
3,5,4,1114022472,1,1,1.1
4,3,4,1766338882,1,1,1.1
4,1,5,1266,1,1,1.1
4,1,3,1037927302,1,1,1.1
6,2,4,689785193,1,1,1.1
2,1,7,1465507193,1,1,1.1
4,0,6,1336320444,1,1,1.1
2,3,5,531037023,1,1,1.1
3,1,7,1518899221,1,1,1.1
3,0,8,1889068103,1,1,1.1
5,3,4,1114022472,1,1,1.1
4,3,4,1766338882,1,1,1.1
5,1,3,1266,1,1,1.1
2,1,7,1037927302,1,1,1.1
7,2,2,689785193,1,1,1.1
3,2,5,1465507193,1,1,1.1
6,0,5,1336320444,1,1,1.1
2,1,7,531037023,1,1,1.1
3,3,6,1518899221,1,1,1.1
4,3,4,1889068103,1,1,1.1
5,2,5,1114022472,1,1,1.1
4,2,5,1766338882,1,1,1.1
5,1,3,1266,1,1,1.1
3,0,7,1037927302,1,1,1.1
6,2,4,689785193,1,1,1.1
3,0,6,1465507193,1,1,1.1
5,0,3,1336320444,1,1,1.1
2,1,6,531037023,1,1,1.1
3,1,6,1518899221,1,1,1.1
3,2,6,1889068103,1,1,1.1
3,2,6,1114022472,1,1,1.1
5,3,3,1766338882,1,1,1.1
5,1,3,1266,1,1,1.1
3,0,8,1037927302,1,1,1.1
6,1,2,689785193,1,1,1.1
3,0,6,1465507193,1,1,1.1
6,2,3,1336320444,1,1,1.1
3,2,2,531037023,1,1,1.1
3,1,6,1518899221,1,1,1.1
3,0,5,1889068103,1,1,1.1
5,2,4,1114022472,1,1,1.1
5,3,3,1766338882,1,1,1.1
5,2,3,1266,1,1,1.1
3,1,8,1037927302,1,1,1.1
8,2,3,689785193,1,1,1.1
3,1,6,1465507193,1,1,1.1
7,3,2,1336320444,1,1,1.1
3,3,2,531037023,1,1,1.1
6,1,4,1518899221,1,1,1.1
3,3,6,1889068103,1,1,1.1
7,2,3,1114022472,1,1,1.1
5,5,2,1766338882,1,1,1.1
5,2,3,1266,1,1,1.1
3,1,6,1037927302,1,1,1.1
8,2,3,689785193,1,1,1.1
3,1,6,1465507193,1,1,1.1
7,3,2,1336320444,1,1,1.1
