recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
0,18,858,80103953,0.074154,4,1,1.3
0,22,862,1605687351,0.076767,4,1,1.3
0,28,857,922021769,0.095859,4,1,1.3
0,23,853,1004575842,0.087269,4,1,1.3
0,22,851,1004575842,0.088159,5,1,1.3
0,30,845,705464683,0.083946,5,1,1.3
0,26,850,1407959031,0.089464,5,1,1.3
0,20,858,1655027902,0.076124,5,1,1.3
0,20,852,204647436,0.077277,5,1,1.3
0,23,852,1589569397,0.078314,5,1,1.3
0,28,853,182113115,0.106663,5,1,1.3
0,30,847,1591890551,0.096071,5,1,1.3
0,21,856,20402104,0.077059,5,1,1.3
0,26,845,1368220920,0.091754,5,1,1.3
0,17,854,572603569,0.069839,5,1,1.3
0,19,849,675135558,0.065152,5,1,1.3
0,16,861,124167384,0.075146,5,1,1.3
0,20,857,1843765294,0.076079,5,1,1.3
0,22,857,734327503,0.081032,5,1,1.3
0,13,860,1789141097,0.075059,5,1,1.3
0,16,860,375213175,0.067218,5,1,1.3
0,19,863,1083670792,0.075133,5,1,1.3
0,16,873,1700197885,0.074365,5,1,1.3
0,20,855,501691164,0.083132,5,1,1.3
1,18,855,501691164,0.084057,2,1,1.5
0,24,849,1817684974,0.072877,2,1,1.5
0,19,857,2110198644,0.081152,2,1,1.5
0,26,846,1984378736,0.092985,2,1,1.5
2,17,865,1873974372,0.077461,2,1,1.5
0,21,861,1949342211,0.080029,2,1,1.5
1,14,866,530635559,0.073073,2,1,1.5
0,23,854,790852156,0.080175,2,1,1.5
2,16,852,1616575710,0.070297,2,1,1.5
2,16,849,468665790,0.074044,2,1,1.5
1,22,854,1357140250,0.092950,2,1,1.5
1,22,862,367045766,0.086372,2,1,1.5
1,17,854,195521786,0.072506,2,1,1.5
1,22,860,2087243938,0.092827,2,1,1.5
1,17,852,1175348153,0.070848,2,1,1.5
0,23,858,814200585,0.093134,2,1,1.5
2,23,849,1901086113,0.096403,2,1,1.5
1,14,866,570306037,0.065433,2,1,1.5
0,16,864,1166815142,0.062083,2,1,1.5
1,19,851,1914879592,0.061625,2,1,1.5
0,20,852,1914879592,0.060737,3,1,1.5
0,26,858,1511348005,0.086551,3,1,1.5
0,19,854,717314307,0.073420,3,1,1.5
0,16,854,1896589329,0.063131,3,1,1.5
0,10,870,342146292,0.063787,3,1,1.5
0,19,852,1650294021,0.067507,3,1,1.5
0,18,853,1765992731,0.095533,3,1,1.5
0,24,854,1892726631,0.084692,3,1,1.5
0,21,853,1309429048,0.079173,3,1,1.5
0,23,853,874688905,0.087391,3,1,1.5
0,20,847,918313370,0.085245,3,1,1.5
0,23,850,1339326960,0.079357,3,1,1.5
0,16,855,901740028,0.058180,3,1,1.5
0,20,853,2090912911,0.083363,3,1,1.5
0,19,848,1571311389,0.065815,3,1,1.5
0,18,860,1460800244,0.069273,3,1,1.5
0,20,862,2052331060,0.070459,3,1,1.5
0,18,860,1854433375,0.092871,3,1,1.5
0,16,863,1658207682,0.066173,3,1,1.5
0,16,847,279888064,0.071394,3,1,1.5
0,17,850,279888064,0.075783,4,1,1.5
0,20,853,1196490146,0.076339,4,1,1.5
0,16,863,126210357,0.071361,4,1,1.5
0,22,853,691550959,0.078832,4,1,1.5
0,17,852,806085609,0.072573,4,1,1.5
0,22,851,151726506,0.073231,4,1,1.5
0,21,856,914542938,0.069717,4,1,1.5
0,20,859,188874619,0.058260,4,1,1.5
0,17,861,234157751,0.060844,4,1,1.5
0,19,856,712499703,0.070974,4,1,1.5
0,22,857,1565305858,0.079058,4,1,1.5
0,24,857,1311256375,0.092432,4,1,1.5
0,24,851,548083623,0.072617,4,1,1.5
0,20,851,82029295,0.078152,4,1,1.5
0,13,857,472554399,0.062128,4,1,1.5
0,22,847,1179783529,0.078884,4,1,1.5
0,17,852,1924510714,0.061482,4,1,1.5
0,26,852,1809581337,0.085665,4,1,1.5
0,17,855,219771531,0.074521,4,1,1.5
0,19,853,1232398970,0.058731,4,1,1.5
0,19,851,1232398970,0.064612,5,1,1.5
0,19,859,1309318539,0.088944,5,1,1.5
0,23,854,264912724,0.073427,5,1,1.5
0,16,862,1606184280,0.073150,5,1,1.5
0,19,859,685265392,0.080858,5,1,1.5
0,17,850,232210456,0.064673,5,1,1.5
0,24,844,493031485,0.075525,5,1,1.5
0,20,853,661774939,0.088404,5,1,1.5
0,13,859,1634307197,0.055029,5,1,1.5
0,18,856,461725739,0.087143,5,1,1.5
0,21,853,964101859,0.084052,5,1,1.5
0,24,854,1439697807,0.085513,5,1,1.5
0,21,864,221555191,0.088994,5,1,1.5
0,25,848,1566280127,0.083311,5,1,1.5
0,16,858,1512498375,0.053531,5,1,1.5
0,23,857,702459924,0.086863,5,1,1.5
0,22,855,1948151972,0.074749,5,1,1.5
0,14,866,1095283200,0.074792,5,1,1.5
0,22,855,1761498500,0.078328,5,1,1.5
0,21,850,2033552692,0.066807,5,1,1.5
1,18,853,2033552692,0.068767,2,1,2
1,11,865,2112365988,0.059006,2,1,2
1,16,860,1938333277,0.061643,2,1,2
1,16,870,571413461,0.070305,2,1,2
1,16,864,318095815,0.076960,2,1,2
0,15,870,282724982,0.068222,2,1,2
0,23,851,1570869783,0.077784,2,1,2
0,14,870,66319412,0.060505,2,1,2
1,17,862,513866174,0.076980,2,1,2
2,21,852,1385936091,0.073592,2,1,2
1,14,871,711643309,0.070873,2,1,2
