recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
76,139,347,426968091,0.894838,2,1,1.3
74,146,330,848430762,0.731839,2,1,1.3
61,150,354,77542488,0.776631,2,1,1.3
63,158,350,1636532217,0.823726,2,1,1.3
71,141,337,1729891278,0.797779,2,1,1.3
61,158,343,57830426,0.669319,2,1,1.3
61,153,370,151403356,0.659938,2,1,1.3
61,140,371,350836777,0.817409,2,1,1.3
68,136,358,1566503832,0.726565,2,1,1.3
73,159,320,921969731,0.674240,2,1,1.3
27,216,334,921969731,0.663533,3,1,1.3
25,193,368,517138641,0.536529,3,1,1.3
19,189,391,891650514,0.489159,3,1,1.3
31,189,369,871047945,0.612127,3,1,1.3
30,205,358,696312897,0.596720,3,1,1.3
28,192,374,1449138418,0.549633,3,1,1.3
25,202,363,132883386,0.595683,3,1,1.3
24,198,372,29405458,0.596585,3,1,1.3
25,202,366,698229897,0.570582,3,1,1.3
31,182,379,644602190,0.624482,3,1,1.3
28,196,359,2119375585,0.556550,3,1,1.3
15,224,369,992250609,0.504997,3,1,1.3
28,193,367,512374492,0.736843,3,1,1.3
24,192,375,986165936,0.594410,3,1,1.3
25,187,383,1489348780,0.596392,3,1,1.3
26,192,391,28055108,0.637848,3,1,1.3
32,183,361,1755164868,0.565126,3,1,1.3
34,184,382,244491756,0.558020,3,1,1.3
31,182,371,1495527062,0.678254,3,1,1.3
30,167,386,1821912983,0.682481,3,1,1.3
11,208,394,1821912983,0.454729,4,1,1.3
10,214,388,325881459,0.528697,4,1,1.3
8,218,389,593989110,0.496052,4,1,1.3
9,229,367,1866017239,0.420725,4,1,1.3
13,225,377,116918926,0.541545,4,1,1.3
11,217,377,1140571142,0.469214,4,1,1.3
6,207,408,2035982727,0.430005,4,1,1.3
11,204,394,1160311147,0.408475,4,1,1.3
12,182,417,324490204,0.470749,4,1,1.3
13,202,382,1369863287,0.469298,4,1,1.3
8,241,368,1658078636,0.462883,4,1,1.3
7,202,433,1740842596,0.504664,4,1,1.3
8,209,400,1695177661,0.388168,4,1,1.3
1,235,380,1835244760,0.379729,4,1,1.3
12,189,415,290832468,0.485891,4,1,1.3
13,222,362,336244256,0.425317,4,1,1.3
5,239,377,346973011,0.400551,4,1,1.3
9,209,384,632838670,0.444168,4,1,1.3
15,200,385,1992365221,0.417964,4,1,1.3
10,224,361,818840474,0.412775,4,1,1.3
6,224,374,818840474,0.368813,5,1,1.3
4,199,412,2086155757,0.373009,5,1,1.3
